BestellNr,FilialeNr,Transfer,Datum,Art,Lieferant,Artikel,ReferenzNr,ModellCode,FarbeCode,Modell,Farbe,Größe,Liefertermin,Bestellt,bestellen,stornieren,geliefert,Bestellmenge,Abrufmenge,Liefermenge,Etikettenmenge,Preis,Netto,Rabatt1,Rabatt2,ReservierteMenge,Kunde,zugesagtBis,Versand,Versandadresse,Bemerkung,anmahnen,angemahntAm,Verkäufer,BestellprotokollNr,gedruckt,Code,s_Key,s_Status
248088,0,,"2024-06-27 00:00:00",2,95,55038,163962,1207501,,"Deutzer Coat Wm","slate green",M,"2024-09-24 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,76.94,0,,,,,,0,,,0,,,18798,0,,,0
248087,0,,"2024-06-27 00:00:00",2,95,55038,163961,1207501,,"Deutzer Coat Wm","slate green",S,"2024-09-24 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,76.94,0,,,,,,0,,,0,,,18798,0,,,0
248086,0,,"2024-06-27 00:00:00",2,95,55035,163946,1115681,,"Heidelstein Insulated Jacket Wm","slate green",XL,"2024-11-29 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,81.01,0,,,,,,0,,,0,,,18798,0,,,0
248085,0,,"2024-06-27 00:00:00",2,95,55035,163945,1115681,,"Heidelstein Insulated Jacket Wm","slate green",L,"2024-11-29 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,81.01,0,,,,,,0,,,0,,,18798,0,,,0
248092,0,,"2024-06-27 00:00:00",2,95,55032,163932,1403801,,"Wanderweg Shirt","dark navy",L,"2024-09-10 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,36.44,0,,,,,,0,,,0,,,18798,0,,,0
248083,0,,"2024-06-27 00:00:00",2,95,55035,163943,1115681,,"Heidelstein Insulated Jacket Wm","slate green",S,"2024-11-29 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,81.01,0,,,,,,0,,,0,,,18798,0,,,0
248079,0,,"2024-06-27 00:00:00",2,95,55030,163922,1115471,,"Winterlager Parka","intense rust",XXL,"2024-09-24 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,97.1,0,,,,,,0,,,0,,,18798,0,,,0
248078,0,,"2024-06-27 00:00:00",2,95,55030,163921,1115471,,"Winterlager Parka","intense rust",XL,"2024-09-24 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,97.1,0,,,,,,0,,,0,,,18798,0,,,0
248077,0,,"2024-06-27 00:00:00",2,95,55030,163920,1115471,,"Winterlager Parka","intense rust",L,"2024-09-24 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,97.1,0,,,,,,0,,,0,,,18798,0,,,0
248076,0,,"2024-06-27 00:00:00",2,95,55030,163919,1115471,,"Winterlager Parka","intense rust",M,"2024-09-24 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,97.1,0,,,,,,0,,,0,,,18798,0,,,0
248075,0,,"2024-06-27 00:00:00",2,95,55054,164035,1115311,,"Taubenberg 3in1 Jacket",safflower,XXL,"2024-10-25 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,107.3,0,0.15,,,,,0,,,0,,,18798,0,,,0
248074,0,,"2024-06-27 00:00:00",2,95,55054,164034,1115311,,"Taubenberg 3in1 Jacket",safflower,XL,"2024-10-25 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,107.3,0,0.15,,,,,0,,,0,,,18798,0,,,0
248115,0,,"2024-06-27 00:00:00",2,95,55033,163937,A60333,,"Rotwand 3in1 Jacket Wm","midnight plum",S,"2024-09-01 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,105.33,0,,,,,,0,,,0,,,18798,0,,,0
248073,0,,"2024-06-27 00:00:00",2,95,55054,164033,1115311,,"Taubenberg 3in1 Jacket",safflower,L,"2024-10-25 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,107.3,0,0.15,,,,,0,,,0,,,18798,0,,,0
248072,0,,"2024-06-27 00:00:00",2,95,55054,164032,1115311,,"Taubenberg 3in1 Jacket",safflower,M,"2024-10-25 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,107.3,0,0.15,,,,,0,,,0,,,18798,0,,,0
248084,0,,"2024-06-27 00:00:00",2,95,55035,163944,1115681,,"Heidelstein Insulated Jacket Wm","slate green",M,"2024-11-29 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,81.01,0,,,,,,0,,,0,,,18798,0,,,0
248095,0,,"2024-06-27 00:00:00",2,95,55032,163935,1403801,,"Wanderweg Shirt","dark navy",XXXL,"2024-09-10 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,36.44,0,,,,,,0,,,0,,,18798,0,,,0
248093,0,,"2024-06-27 00:00:00",2,95,55032,163933,1403801,,"Wanderweg Shirt","dark navy",XL,"2024-09-10 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,36.44,0,,,,,,0,,,0,,,18798,0,,,0
248094,0,,"2024-06-27 00:00:00",2,95,55032,163934,1403801,,"Wanderweg Shirt","dark navy",XXL,"2024-09-10 00:00:00","2024-02-02 00:00:00",0,0,0,1.0,,,,36.44,0,,,,,,0,,,0,,,18798,0,,,0
249380,0,,"2024-08-23 00:00:00",1,103,11538,10248,3040000,,"Swivel Spezialwirbel",,-,,,1,0,0,1.0,,,,4.9,0,,,,13737,"2024-09-22 00:00:00",0,,"Bestand: Diebstahl",0,,,0,0,,,0
249371,0,,"2024-08-21 00:00:00",1,103,55682,167074,20303,,"Brasil Gigante",cafe,-,,,1,0,0,1.0,,,,57.9,0,,,,13737,"2024-09-22 00:00:00",0,,"zur Not übernimmt Andre VK",0,,,0,0,,,0
249492,0,,"2024-08-30 00:00:00",1,242,55705,167165,,,"Klett Flauschband, selbstkl., je m",schwarz,"25 mm",,,0,0,0,1.0,,,,0.0,0,,,,,,0,,,0,,,0,0,,,0
248958,0,,"2024-07-17 00:00:00",1,242,29813,66748,OF-7098,,"Falt-Regiestuhl Alu",schwarz,-,,,0,0,0,8.0,,,,41.95,0,,,,,,0,,,0,,,0,0,,,0
249109,0,,"2024-07-31 00:00:00",1,249,53887,159371,60110459,,"Chimpanzee Energy Bar Berries",,-,"2024-09-20 00:00:00","2024-08-17 00:00:00",0,0,0,20.0,,,,1.4,1,,,,,,0,,,0,,,19088,0,,,0
249574,0,,"2024-09-05 00:00:00",1,249,19992,34874,255000,,"Trekkingkekse 100g",,"100 g",,,1,0,0,10.0,,,,1.01,1,,,,,,0,,,0,,,0,0,,,0
249276,0,,"2024-08-17 00:00:00",1,249,53889,159373,60110460,,"Chimpanzee Salty Bar Pizza",,-,"2025-01-01 00:00:00","2024-08-17 00:00:00",0,0,0,20.0,,,,1.4,1,,,,,,0,,"kein aktueller LT. Can versucht infos zu bekommen",0,,,19088,0,,,0
246511,0,,"2024-03-13 00:00:00",1,266,55178,164610,31B180,,"Schuhriemen Bergsport 180 rund",352,"180 cm",,,1,0,0,6.0,,,1,2.15,0,,,,7488,,0,,,0,,,0,0,,,0
246685,0,,"2024-03-28 00:00:00",1,266,39710,105865,24B120,,"Schuhriemen Sport/Freizeit 120 rund",795,"120 cm",,,1,0,0,6.0,,,,1.55,0,,,,,,0,,,0,,,0,0,,,0
249599,0,,"2024-09-07 00:00:00",1,266,39709,105860,24B120,,"Schuhriemen Sport/Freizeit 120 rund",792,"120 cm",,,1,0,0,6.0,,,,1.55,0,,,,,,0,,,0,,,0,0,,,0
249251,0,,"2024-08-15 00:00:00",1,266,46246,129931,31B200,,"Schuhriemen Bergsport 200 rund",411,"200 cm",,,1,0,0,6.0,,,,2.35,0,,,,,,0,,,0,,,0,0,,,0
249600,0,,"2024-09-07 00:00:00",1,266,52411,153548,24B90,,"Schuhriemen Sport/Freizeit 90 rund",792,"90 cm",,,1,0,0,6.0,,,,1.5,0,,,,,,0,,,0,,,0,0,,,0
249469,0,,"2024-08-29 00:00:00",1,266,55699,167122,24B150,,"Schuhriemen Sport/Freizeit 150 rund",792,-,,,1,0,0,1.0,,,,0.0,0,,,,4252,,0,,,0,,,0,0,,,0
244039,0,,"2024-01-06 00:00:00",1,266,43614,120179,31B150,,"Schuhriemen Bergsport 150 rund",411,"150 cm",,,1,0,0,6.0,,,,1.85,0,,,,,,0,,,0,,,0,0,,,0
249610,0,,"2024-09-10 00:00:00",1,266,54589,162334,31b120,,"Schuhriemen Bergsport dick",352,"120 cm",,,1,0,0,6.0,,,,1.55,0,,,,,,0,,,0,,,0,0,,,0
249532,0,,"2024-09-03 00:00:00",1,266,54520,162172,31B200,,"Schuhriemen Bergsport 200 rund",730,"200 cm",,,1,0,0,6.0,,,,2.35,0,,,,,,0,,,0,,,0,0,,,0
249146,0,,"2024-08-02 00:00:00",1,266,39711,105862,24B120,,"Schuhriemen Sport/Freizeit 120 rund",798,"120 cm",,,1,0,0,6.0,,,,1.55,0,,,,,,0,,,0,,,0,0,,,0
249565,0,,"2024-09-04 00:00:00",1,266,39708,105859,3262B150,,"Schuhriemen Bergsport 150 halbrund",190,"150 cm",,,1,0,0,6.0,,,,1.85,0,,,,,,0,,,0,,,0,0,,,0
246510,0,,"2024-03-13 00:00:00",1,266,39729,105890,31B180,,"Schuhriemen Bergsport 180 rund",734,"180 cm",,,1,0,0,6.0,,,,2.15,0,,,,,,0,,,0,,,0,0,,,0
249250,0,,"2024-08-15 00:00:00",1,266,54520,162172,31B200,,"Schuhriemen Bergsport 200 rund",730,"200 cm",,,1,0,0,6.0,,,,2.35,0,,,,,,0,,,0,,,0,0,,,0
249309,0,,"2024-08-20 00:00:00",2,297,52224,153039,b,,"Buff Merino Wool Midweight","solid bark",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249333,0,,"2024-08-20 00:00:00",2,297,55674,167060,b,,"Buff Knitted Hat","norval midnight",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,22.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249332,0,,"2024-08-20 00:00:00",2,297,55673,167059,b,,"Buff Knitted Hat","norval maroon",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,22.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249331,0,,"2024-08-20 00:00:00",2,297,55672,167058,b,,"Buff Knitted Hat","norval graphite",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,22.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249330,0,,"2024-08-20 00:00:00",2,297,46051,129571,b,,"Buff Merino Heavyweight Beanie","solid black",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,17.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249329,0,,"2024-08-20 00:00:00",2,297,46051,129571,b,,"Buff Merino Heavyweight Beanie","solid black",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,17.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249296,0,,"2024-08-20 00:00:00",2,297,55219,164692,b,,"Buff Merino Wool Lightweight","solid night blue",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249314,0,,"2024-08-20 00:00:00",2,297,46039,129559,b,,"Buff Merino Wool Heavyweight","solid black",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249328,0,,"2024-08-20 00:00:00",2,297,55671,167057,b,,"Buff Merino Heavyweight Beanie","solid night blue",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,17.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249335,0,,"2024-08-20 00:00:00",2,297,36025,90450,b,,"Buff Knitted Neckwarmer","norval graphite",-,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,22.75,0,0.07,,,,,0,,,0,,,0,0,,,0
249340,0,,"2024-08-20 00:00:00",2,297,46040,129560,b,,"Buff Merino Wool Heavyweight","solid grey",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249348,0,,"2024-08-20 00:00:00",2,297,55680,167066,b,,"Buff Knitted & Fleece Band Hat","kim dahlia",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,19.8,0,0.07,,,,,0,,,0,,,0,0,,,0
249347,0,,"2024-08-20 00:00:00",2,297,55681,167067,b,,"Buff Knitted & Fleece Band Hat","kim water",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,19.8,0,0.07,,,,,0,,,0,,,0,0,,,0
249346,0,,"2024-08-20 00:00:00",2,297,55679,167065,b,,"Buff Knitted & Fleece Band Hat","kim white",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,19.8,0,0.07,,,,,0,,,0,,,0,0,,,0
249345,0,,"2024-08-20 00:00:00",2,297,55677,167063,b,,"Buff Knitted & Fleece Neckwarmer","kim dahlia",-,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,18.2,0,0.07,,,,,0,,,0,,,0,0,,,0
249344,0,,"2024-08-20 00:00:00",2,297,55678,167064,b,,"Buff Knitted & Fleece Neckwarmer","kim water",-,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,18.2,0,0.07,,,,,0,,,0,,,0,0,,,0
249337,0,,"2024-08-20 00:00:00",2,297,39569,105305,b,,"Buff Knitted Neckwarmer","norval midnight",-,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,22.75,0,0.07,,,,,0,,,0,,,0,0,,,0
249311,0,,"2024-08-20 00:00:00",2,297,54438,161829,b,,"Buff Merino Wool Heavyweight","solid night blue",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249341,0,,"2024-08-20 00:00:00",2,297,46040,129560,b,,"Buff Merino Wool Heavyweight","solid grey",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249313,0,,"2024-08-20 00:00:00",2,297,46039,129559,b,,"Buff Merino Wool Heavyweight","solid black",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249292,0,,"2024-08-20 00:00:00",2,297,52240,153055,1,23701.843.10.00,"Buff Polar Neck Warmer","solid dark navy",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,3.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249327,0,,"2024-08-20 00:00:00",2,297,55671,167057,b,111170.779,"Buff Merino Heavyweight Beanie","solid night blue",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,17.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249339,0,,"2024-08-20 00:00:00",2,297,55675,167061,b,,"Buff Merino Heavyweight Beanie","solid grey",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,17.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249336,0,,"2024-08-20 00:00:00",2,297,39568,105304,b,,"Buff Knitted Neckwarmer","norval maroon",-,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,22.75,0,0.07,,,,,0,,,0,,,0,0,,,0
249310,0,,"2024-08-20 00:00:00",2,297,52224,153039,b,,"Buff Merino Wool Midweight","solid bark",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249312,0,,"2024-08-20 00:00:00",2,297,54438,161829,b,,"Buff Merino Wool Heavyweight","solid night blue",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249343,0,,"2024-08-20 00:00:00",2,297,55676,167062,b,123518.901,"Buff Knitted & Fleece Neckwarmer","kim white",-,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,1.0,,,,18.2,0,0.07,,,,,0,,,0,,,0,0,,,0
249299,0,,"2024-08-20 00:00:00",2,297,54443,161834,b,,"Buff Merino Wool Lightweight","solid garnet",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249294,0,,"2024-08-20 00:00:00",2,297,46090,151490,b,,"Buff Merino Wool Lightweight","solid grey",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249285,0,,"2024-08-20 00:00:00",2,297,52239,153054,1,,"Buff Polar Neck Warmer","solid black",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249315,0,,"2024-08-20 00:00:00",2,297,54434,161825,b,,"Buff Merino Wool Heavyweight","solid indigo",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249307,0,,"2024-08-20 00:00:00",2,297,55665,167051,b,,"Buff Merino Wool Midweight","melange tempest",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249308,0,,"2024-08-20 00:00:00",2,297,55665,167051,b,,"Buff Merino Wool Midweight","melange tempest",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249287,0,,"2024-08-20 00:00:00",2,297,52237,153052,1,,"Buff Polar Neck Warmer","heather grey",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249298,0,,"2024-08-20 00:00:00",2,297,50167,145125,b,,"Buff Merino Wool Lightweight","solid bark",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249288,0,,"2024-08-20 00:00:00",2,297,52237,153052,1,,"Buff Polar Neck Warmer","heather grey",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,3.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249300,0,,"2024-08-20 00:00:00",2,297,54443,161834,b,,"Buff Merino Wool Lightweight","solid garnet",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249301,0,,"2024-08-20 00:00:00",2,297,46031,129551,b,,"Buff Merino Wool Midweight","solid black",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249338,0,,"2024-08-20 00:00:00",2,297,55675,167061,b,,"Buff Merino Heavyweight Beanie","solid grey",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,17.3,0,0.07,,,,,0,,,0,,,0,0,,,0
249302,0,,"2024-08-20 00:00:00",2,297,46031,129551,b,,"Buff Merino Wool Midweight","solid black",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,3.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249305,0,,"2024-08-20 00:00:00",2,297,52227,153042,b,,"Buff Merino Wool Midweight","melange night blue",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249306,0,,"2024-08-20 00:00:00",2,297,52227,153042,b,,"Buff Merino Wool Midweight","melange night blue",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,13.6,0,0.07,,,,,0,,,0,,,0,0,,,0
249297,0,,"2024-08-20 00:00:00",2,297,50167,145125,b,,"Buff Merino Wool Lightweight","solid bark",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249318,0,,"2024-08-20 00:00:00",2,297,55666,167052,b,118007.933,"Buff Merino Midweight Beanie","melange light grey",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249325,0,,"2024-08-20 00:00:00",2,297,55670,167056,b,,"Buff Merino Midweight Beanie","solid bark",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249324,0,,"2024-08-20 00:00:00",2,297,55669,167055,b,,"Buff Merino Midweight Beanie","melange tempest",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249323,0,,"2024-08-20 00:00:00",2,297,55669,167055,b,,"Buff Merino Midweight Beanie","melange tempest",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249322,0,,"2024-08-20 00:00:00",2,297,55668,167054,b,118007.779,"Buff Merino Midweight Beanie","melange night blue",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249321,0,,"2024-08-20 00:00:00",2,297,55668,167054,b,118007.779,"Buff Merino Midweight Beanie","melange night blue",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249286,0,,"2024-08-20 00:00:00",2,297,52239,153054,1,,"Buff Polar Neck Warmer","solid black",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,3.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249319,0,,"2024-08-20 00:00:00",2,297,55667,167053,b,,"Buff Merino Midweight Beanie","solid black",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249326,0,,"2024-08-20 00:00:00",2,297,55670,167056,b,,"Buff Merino Midweight Beanie","solid bark",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249317,0,,"2024-08-20 00:00:00",2,297,55666,167052,b,118007.933,"Buff Merino Midweight Beanie","melange light grey",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
249316,0,,"2024-08-20 00:00:00",2,297,54434,161825,b,,"Buff Merino Wool Heavyweight","solid indigo",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,15.9,0,0.07,,,,,0,,,0,,,0,0,,,0
249295,0,,"2024-08-20 00:00:00",2,297,55219,164692,b,,"Buff Merino Wool Lightweight","solid night blue",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249293,0,,"2024-08-20 00:00:00",2,297,46090,151490,b,,"Buff Merino Wool Lightweight","solid grey",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,12.7,0,0.07,,,,,0,,,0,,,0,0,,,0
249291,0,,"2024-08-20 00:00:00",2,297,52240,153055,1,23701.843.10.00,"Buff Polar Neck Warmer","solid dark navy",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249290,0,,"2024-08-20 00:00:00",2,297,52238,153053,1,,"Buff Polar Neck Warmer","heather bark",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,3.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249289,0,,"2024-08-20 00:00:00",2,297,52238,153053,1,,"Buff Polar Neck Warmer","heather bark",universal,"2024-09-09 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,9.05,0,0.07,,,,,0,,,0,,,0,0,,,0
249320,0,,"2024-08-20 00:00:00",2,297,55667,167053,b,,"Buff Merino Midweight Beanie","solid black",universal,"2024-10-15 00:00:00","2024-02-21 00:00:00",0,0,0,2.0,,,,14.85,0,0.07,,,,,0,,,0,,,0,0,,,0
248379,0,,"2024-06-27 00:00:00",2,298,54944,163364,,,"Moab Speed Thermo Mid WP Wm","adobe rose","40,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248376,0,,"2024-06-27 00:00:00",2,298,54944,163361,,,"Moab Speed Thermo Mid WP Wm","adobe rose","38,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248377,0,,"2024-06-27 00:00:00",2,298,54944,163362,,,"Moab Speed Thermo Mid WP Wm","adobe rose","38,5 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248391,0,,"2024-06-27 00:00:00",2,298,54943,163355,,,"Moab Speed Thermo Mid WP","triple black","48,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248390,0,,"2024-06-27 00:00:00",2,298,54943,163354,,,"Moab Speed Thermo Mid WP","triple black","47,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248389,0,,"2024-06-27 00:00:00",2,298,54943,163353,,,"Moab Speed Thermo Mid WP","triple black","46,5 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248388,0,,"2024-06-27 00:00:00",2,298,54943,163352,,,"Moab Speed Thermo Mid WP","triple black","46,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248387,0,,"2024-06-27 00:00:00",2,298,54943,163351,,,"Moab Speed Thermo Mid WP","triple black","45,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248386,0,,"2024-06-27 00:00:00",2,298,54943,163350,,,"Moab Speed Thermo Mid WP","triple black","44,5 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248385,0,,"2024-06-27 00:00:00",2,298,54943,163349,,,"Moab Speed Thermo Mid WP","triple black","44,0 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
248384,0,,"2024-06-27 00:00:00",2,298,54943,163348,,,"Moab Speed Thermo Mid WP","triple black","43,5 EUR","2024-10-01 00:00:00","2024-01-12 00:00:00",0,0,0,1.0,,,,105.0,0,0.15,,,,,0,,,0,,,18754,0,,,0
